UniprotA,UniprotB,SymbolA,SymbolB,pInt
Q9Y3T9,P05388,NOC2L,RPLP0,0.99693084609737
Q9Y3T9,P10412,NOC2L,HIST1H1E,0.9973247867135
Q9Y3T9,Q9BXY0,NOC2L,MAK16,0.999281509951062
Q9Y3T9,P37108,NOC2L,SRP14,0.87304391006744
Q9Y3T9,P26373,NOC2L,RPL13,0.99998434172857
Q9Y3T9,P42766,NOC2L,RPL35,0.99715471217138
Q9Y3T9,O15479,NOC2L,MAGEB2,0.99947531346494
Q9Y3T9,P40429,NOC2L,RPL13A,0.99930608531749
Q8N8Y2,Q3ZAQ7,ATP6V0D2,VMA21,0.999988917337927
Q8N8Y2,O75787,ATP6V0D2,ATP6AP2,0.999954522384632
Q8N8Y2,P21281,ATP6V0D2,ATP6V1B2,0.94288574323232
Q8N8Y2,Q16864,ATP6V0D2,ATP6V1F,0.992457324075663
Q8N8Y2,Q15904,ATP6V0D2,ATP6AP1,0.999683215667126
Q8N8Y2,Q8N511,ATP6V0D2,TMEM199,0.999999973480573
Q8N8Y2,P09382,ATP6V0D2,LGALS1,0.98515487706804
Q8N8Y2,P11166,ATP6V0D2,SLC2A1,0.99483513727072
Q8N8Y2,P27449,ATP6V0D2,ATP6V0C,0.9999262692746
Q8N8Y2,Q96NT0,ATP6V0D2,CCDC115,0.9998112302039
Q8N8Y2,Q8IYS2-2,ATP6V0D2,KIAA2013,0.99997912038737
Q9H158-2,Q9Y5H3,PCDHAC1,PCDHGA10,0.999999846098474
Q9H158-2,Q8NEN9,PCDHAC1,PDZD8,0.992241595177921
Q9H158-2,Q08345-2,PCDHAC1,DDR1,0.956936045480964
Q9H158-2,P10586-2,PCDHAC1,PTPRF,0.900343348641094
Q9H158-2,O14763-2,PCDHAC1,TNFRSF10B,0.942183230737455
Q9H158-2,Q96G97,PCDHAC1,BSCL2,0.982188931638712
Q15198,O14792,PDGFRL,HS3ST1,0.821616676117375
Q9NQP4,Q9UHV9,PFDN4,PFDN2,0.99999995803145
Q9NQP4,O60925,PFDN4,PFDN1,0.99999997996029
Q9NQP4,Q92466,PFDN4,DDB2,0.98338098767658
Q9NQP4,P61758,PFDN4,VBP1,0.99999994823265
Q9NQP4,Q99471,PFDN4,PFDN5,0.999951552521422
Q9NQP4,Q9NUG6,PFDN4,PDRG1,0.999968868093932
Q9NQP4,O15212,PFDN4,PFDN6,0.99985092102607
Q9NQP4,Q6Q0C0,PFDN4,TRAF7,0.970975897347059
Q9NQP4,Q9GZS3,PFDN4,WDR61,0.89069604134821
Q9NQP4,Q8NHV4,PFDN4,NEDD1,0.999121566784979
Q9NQP4,Q9HBD1-4,PFDN4,RC3H2,0.999999632951154
Q9NQP4,Q9BVA0,PFDN4,KATNB1,0.999886553401178
Q9NQP4,A7KAX9-2,PFDN4,ARHGAP32,0.989075808004301
Q9NQP4,Q7KZ85-2,PFDN4,SUPT6H,0.983519437025843
O75167-2,P62736,PHACTR2,ACTA2,0.993673345620082
O75167-2,Q8WUZ0-2,PHACTR2,BCL7C,0.99816756946396
O43175,Q9Y6I3-1,PHGDH,EPN1,0.999100635062191
Q9P0Z9,P00709,PIPOX,LALBA,0.989505775619636
Q9P0Z9,Q13451,PIPOX,FKBP5,0.988631567720565
Q9P0Z9,P05814,PIPOX,CSN2,0.751252326144589
Q9P0Z9,Q0PNE2-2,PIPOX,C3orf75,0.750131824129843
Q9NVU0,O14802,POLR3E,POLR3A,0.999979412290131
Q9NVU0,Q9BUI4,POLR3E,POLR3C,0.999998569597389
Q9NVU0,Q9NW08,POLR3E,POLR3B,0.999999570662826
Q9NVU0,O75575-2,POLR3E,CRCP,0.999995633944685
Q9NVU0,Q9HCN4,POLR3E,GPN1,0.99999018001532
Q9NVU0,Q9H6T3-2,POLR3E,RPAP3,0.99796093889766
Q9NVU0,O15318,POLR3E,POLR3G,0.999986120955602
Q9NVU0,O94763-2,POLR3E,C19orf2,0.957005387792757
Q9NVU0,Q9H1D9,POLR3E,POLR3F,0.999999739745528
Q9NVU0,Q96MX6,POLR3E,WDR92,0.881737343005061
Q9NVU0,Q9Y2S0,POLR3E,POLR1D,0.99999999993284
Q9NVU0,Q9NWS0,POLR3E,PIH1D1,0.9786160725606
O95707,Q99575,POP4,POP1,0.99994037346659
O95707,P06748-2,POP4,NPM1,0.99889218634326
O95707,Q8N5L8,POP4,C9orf23,0.99999999999998
O95707,Q96SB3,POP4,PPP1R9B,0.9999647624108
O95707,O95059,POP4,RPP14,0.99999999999903
O95707,O75818-2,POP4,RPP40,0.999999918125871
O95707,Q969H6,POP4,POP5,0.99999999702083
O95707,Q32NC0,POP4,C18orf21,0.99999999999953
O95707,Q9BQ04,POP4,RBM4B,0.99907172219095
O95707,P78345,POP4,RPP38,0.999998415459063
O95707,P78346,POP4,RPP30,0.9999999999962
O95707,O75817,POP4,POP7,0.99999999999998
O95707,Q9BUL9,POP4,RPP25,0.99999999999997
O95707,Q9H633,POP4,RPP21,0.99999980367461
P31323,Q9UKA4,PRKAR2B,AKAP11,0.999888375008039
P31323,P13861,PRKAR2B,PRKAR2A,0.999336205745357
P31323,Q99996-2,PRKAR2B,AKAP9,0.99999989511142
P31323,Q12802-2,PRKAR2B,AKAP13,0.999999212654149
P31323,E9PL24,PRKAR2B,LOC100134230,0.999999999521485
P31323,P17612-2,PRKAR2B,PRKACA,0.999620772241587
P31323,Q96SN8-4,PRKAR2B,CDK5RAP2,0.999999986070273
P31323,F5GXD1,PRKAR2B,AKAP7,0.99999999999999
P31323,Q9Y2D5-5,PRKAR2B,PALM2-AKAP2,0.999999999991887
O43172-2,Q9Y333,PRPF4,LSM2,0.881688200950629
O43172-2,Q9H6E5,PRPF4,TUT1,0.99999985079415
O43172-2,P55769,PRPF4,NHP2L1,0.955540931018543
O43172-2,O75554,PRPF4,WBP4,0.941249077843491
O43172-2,P62316,PRPF4,SNRPD2,0.880519326020831
O43172-2,Q9UK45,PRPF4,LSM7,0.99987837796685
O43172-2,Q92802-2,PRPF4,N4BP2L2,0.999927458367784
O43172-2,Q96DI7,PRPF4,SNRNP40,0.82888707695126
O43172-2,Q7L2J0,PRPF4,MEPCE,0.99996205487473
O43172-2,F5GXD1,PRPF4,AKAP7,0.899321810748159
O43172-2,Q9Y4Y9-2,PRPF4,LSM5,0.997121269998698
O43172-2,P38432,PRPF4,COIL,0.999301465271633
O43172-2,P62312,PRPF4,LSM6,0.99990494495342
P21281,Q96A05,ATP6V1B2,ATP6V1E2,0.999999998048643
P21281,P36543,ATP6V1B2,ATP6V1E1,0.999999534118419
P21281,P38606,ATP6V1B2,ATP6V1A,0.99996435076341
P21281,P21283,ATP6V1B2,ATP6V1C1,0.999999626602775
P21281,P11413-2,ATP6V1B2,G6PD,0.999903561559064
P21281,Q8NI08-6,ATP6V1B2,NCOA7,0.999999989870959
P21281,Q16864,ATP6V1B2,ATP6V1F,0.999999570753467
P21281,O75348,ATP6V1B2,ATP6V1G1,0.9999999998403
P21281,Q9ULP9-2,ATP6V1B2,TBC1D24,0.999999996836765
Q96I25,O15042-2,RBM17,U2SURP,0.999998251517191
Q96I25,O75533,RBM17,SF3B1,0.875460124809803
Q96I25,P46783,RBM17,RPS10,0.91346669271233
Q96I25,Q15459,RBM17,SF3A1,0.986730727299589
Q96I25,Q12874,RBM17,SF3A3,0.910186860242234
Q96I25,P39019,RBM17,RPS19,0.98627722244123
Q96I25,Q8IWX8,RBM17,CHERP,0.999999487175599
Q96I25,Q15428,RBM17,SF3A2,0.999847128370543
Q96I25,P52756,RBM17,RBM5,0.981043671107488
Q96I25,P15880,RBM17,RPS2,0.83264994842923
Q96I25,P42766,RBM17,RPL35,0.78695759189263
O43148-2,O15131,RNMT,KPNA5,0.919952639735622
O43148-2,O60684,RNMT,KPNA6,0.829435061415231
O43148-2,P52294,RNMT,KPNA1,0.944182971812541
P62913-2,Q9UNX3,RPL11,RPL26L1,0.999867975753466
P62913-2,P61254,RPL11,RPL26,0.956159573841846
P62913-2,Q9Y221-2,RPL11,NIP7,0.982403361252491
P62913-2,P05387,RPL11,RPLP2,0.789635689958276
P62913-2,P36578,RPL11,RPL4,0.99491713061814
P62913-2,P19338,RPL11,NCL,0.943540909078138
P62913-2,Q9H9Y2,RPL11,RPF1,0.99994441474708
P62913-2,Q6PK04,RPL11,CCDC137,0.9985813660381
P62913-2,P61247,RPL11,RPS3A,0.85494365309
P62913-2,Q9GZR7,RPL11,DDX24,0.998721323768742
P62913-2,Q8IY81,RPL11,FTSJ3,0.997114129211273
P62913-2,Q9NQ29-2,RPL11,LUC7L,0.97465489372497
P62913-2,Q14692,RPL11,BMS1,0.975262711098135
P62913-2,Q9H5H4,RPL11,ZNF768,0.999117332012031
P62913-2,P05388,RPL11,RPLP0,0.99984008268355
